# depth maps
# file: 'rgbd_dataset_freiburg2_pioneer_slam.bag'
# timestamp filename
1311878204.238436 depth/1311878204.238436.png
1311878204.269671 depth/1311878204.269671.png
1311878204.301566 depth/1311878204.301566.png
1311878204.339252 depth/1311878204.339252.png
1311878204.369856 depth/1311878204.369856.png
1311878204.401610 depth/1311878204.401610.png
1311878204.438469 depth/1311878204.438469.png
1311878204.469943 depth/1311878204.469943.png
1311878204.501673 depth/1311878204.501673.png
1311878204.540007 depth/1311878204.540007.png
1311878204.570218 depth/1311878204.570218.png
1311878204.601879 depth/1311878204.601879.png
1311878204.638029 depth/1311878204.638029.png
1311878204.670448 depth/1311878204.670448.png
1311878204.702566 depth/1311878204.702566.png
1311878204.738536 depth/1311878204.738536.png
1311878204.771436 depth/1311878204.771436.png
1311878204.802037 depth/1311878204.802037.png
1311878204.838245 depth/1311878204.838245.png
1311878204.870017 depth/1311878204.870017.png
1311878204.901842 depth/1311878204.901842.png
1311878204.938560 depth/1311878204.938560.png
1311878204.969944 depth/1311878204.969944.png
1311878205.001985 depth/1311878205.001985.png
1311878205.039072 depth/1311878205.039072.png
1311878205.070645 depth/1311878205.070645.png
1311878205.104054 depth/1311878205.104054.png
1311878205.138548 depth/1311878205.138548.png
1311878205.170315 depth/1311878205.170315.png
1311878205.202300 depth/1311878205.202300.png
1311878205.239674 depth/1311878205.239674.png
1311878205.270692 depth/1311878205.270692.png
1311878205.306283 depth/1311878205.306283.png
1311878205.339254 depth/1311878205.339254.png
1311878205.370320 depth/1311878205.370320.png
1311878205.406319 depth/1311878205.406319.png
1311878205.438415 depth/1311878205.438415.png
1311878205.471084 depth/1311878205.471084.png
1311878205.506396 depth/1311878205.506396.png
1311878205.538794 depth/1311878205.538794.png
1311878205.570929 depth/1311878205.570929.png
1311878205.608190 depth/1311878205.608190.png
1311878205.639078 depth/1311878205.639078.png
1311878205.670664 depth/1311878205.670664.png
1311878205.706291 depth/1311878205.706291.png
1311878205.740611 depth/1311878205.740611.png
1311878205.771302 depth/1311878205.771302.png
1311878205.808994 depth/1311878205.808994.png
1311878205.838272 depth/1311878205.838272.png
1311878205.870593 depth/1311878205.870593.png
1311878205.907468 depth/1311878205.907468.png
1311878205.938338 depth/1311878205.938338.png
1311878205.972250 depth/1311878205.972250.png
1311878206.006406 depth/1311878206.006406.png
1311878206.040059 depth/1311878206.040059.png
1311878206.070405 depth/1311878206.070405.png
1311878206.106163 depth/1311878206.106163.png
1311878206.138019 depth/1311878206.138019.png
1311878206.170861 depth/1311878206.170861.png
1311878206.215331 depth/1311878206.215331.png
1311878206.239335 depth/1311878206.239335.png
1311878206.270806 depth/1311878206.270806.png
1311878206.306847 depth/1311878206.306847.png
1311878206.338650 depth/1311878206.338650.png
1311878206.371031 depth/1311878206.371031.png
1311878206.408388 depth/1311878206.408388.png
1311878206.438617 depth/1311878206.438617.png
1311878206.470675 depth/1311878206.470675.png
1311878206.509119 depth/1311878206.509119.png
1311878206.538558 depth/1311878206.538558.png
1311878206.570611 depth/1311878206.570611.png
1311878206.608193 depth/1311878206.608193.png
1311878206.638690 depth/1311878206.638690.png
1311878206.678274 depth/1311878206.678274.png
1311878206.706778 depth/1311878206.706778.png
1311878206.738502 depth/1311878206.738502.png
1311878206.779545 depth/1311878206.779545.png
1311878206.806564 depth/1311878206.806564.png
1311878206.838936 depth/1311878206.838936.png
1311878206.878008 depth/1311878206.878008.png
1311878206.907159 depth/1311878206.907159.png
1311878206.938577 depth/1311878206.938577.png
1311878206.978132 depth/1311878206.978132.png
1311878207.008156 depth/1311878207.008156.png
1311878207.038842 depth/1311878207.038842.png
1311878207.076598 depth/1311878207.076598.png
1311878207.107720 depth/1311878207.107720.png
1311878207.139999 depth/1311878207.139999.png
1311878207.176480 depth/1311878207.176480.png
1311878207.209256 depth/1311878207.209256.png
1311878207.238421 depth/1311878207.238421.png
1311878207.275129 depth/1311878207.275129.png
1311878207.306871 depth/1311878207.306871.png
1311878207.338795 depth/1311878207.338795.png
1311878207.376954 depth/1311878207.376954.png
1311878207.407832 depth/1311878207.407832.png
1311878207.438664 depth/1311878207.438664.png
1311878207.475575 depth/1311878207.475575.png
1311878207.507181 depth/1311878207.507181.png
1311878207.538769 depth/1311878207.538769.png
1311878207.575041 depth/1311878207.575041.png
1311878207.606973 depth/1311878207.606973.png
1311878207.638718 depth/1311878207.638718.png
1311878207.674560 depth/1311878207.674560.png
1311878207.708395 depth/1311878207.708395.png
1311878207.738601 depth/1311878207.738601.png
1311878207.775517 depth/1311878207.775517.png
1311878207.807662 depth/1311878207.807662.png
1311878207.843739 depth/1311878207.843739.png
1311878207.877044 depth/1311878207.877044.png
1311878207.906327 depth/1311878207.906327.png
1311878207.947325 depth/1311878207.947325.png
1311878207.975933 depth/1311878207.975933.png
1311878208.006376 depth/1311878208.006376.png
1311878208.046129 depth/1311878208.046129.png
1311878208.074516 depth/1311878208.074516.png
1311878208.106496 depth/1311878208.106496.png
1311878208.145427 depth/1311878208.145427.png
1311878208.174661 depth/1311878208.174661.png
1311878208.206769 depth/1311878208.206769.png
1311878208.250188 depth/1311878208.250188.png
1311878208.274414 depth/1311878208.274414.png
1311878208.306923 depth/1311878208.306923.png
1311878208.346961 depth/1311878208.346961.png
1311878208.377380 depth/1311878208.377380.png
1311878208.406526 depth/1311878208.406526.png
1311878208.442461 depth/1311878208.442461.png
1311878208.474747 depth/1311878208.474747.png
1311878208.508489 depth/1311878208.508489.png
1311878208.542432 depth/1311878208.542432.png
1311878208.574574 depth/1311878208.574574.png
1311878208.607027 depth/1311878208.607027.png
1311878208.642409 depth/1311878208.642409.png
1311878208.675645 depth/1311878208.675645.png
1311878208.707688 depth/1311878208.707688.png
1311878208.742310 depth/1311878208.742310.png
1311878208.774916 depth/1311878208.774916.png
1311878208.807636 depth/1311878208.807636.png
1311878208.842562 depth/1311878208.842562.png
1311878208.874686 depth/1311878208.874686.png
1311878208.906630 depth/1311878208.906630.png
1311878208.942425 depth/1311878208.942425.png
1311878208.975875 depth/1311878208.975875.png
1311878209.006520 depth/1311878209.006520.png
1311878209.045489 depth/1311878209.045489.png
1311878209.074461 depth/1311878209.074461.png
1311878209.116657 depth/1311878209.116657.png
1311878209.142966 depth/1311878209.142966.png
1311878209.174711 depth/1311878209.174711.png
1311878209.212243 depth/1311878209.212243.png
1311878209.242548 depth/1311878209.242548.png
1311878209.274703 depth/1311878209.274703.png
1311878209.310453 depth/1311878209.310453.png
1311878209.342631 depth/1311878209.342631.png
1311878209.375832 depth/1311878209.375832.png
1311878209.410921 depth/1311878209.410921.png
1311878209.443038 depth/1311878209.443038.png
1311878209.475627 depth/1311878209.475627.png
1311878209.510457 depth/1311878209.510457.png
1311878209.542796 depth/1311878209.542796.png
1311878209.574694 depth/1311878209.574694.png
1311878209.610674 depth/1311878209.610674.png
1311878209.643250 depth/1311878209.643250.png
1311878209.674367 depth/1311878209.674367.png
1311878209.711828 depth/1311878209.711828.png
1311878209.742615 depth/1311878209.742615.png
1311878209.774258 depth/1311878209.774258.png
1311878209.810748 depth/1311878209.810748.png
1311878209.846097 depth/1311878209.846097.png
1311878209.874236 depth/1311878209.874236.png
1311878209.910404 depth/1311878209.910404.png
1311878209.942629 depth/1311878209.942629.png
1311878209.974665 depth/1311878209.974665.png
1311878210.011191 depth/1311878210.011191.png
1311878210.042554 depth/1311878210.042554.png
1311878210.078256 depth/1311878210.078256.png
1311878210.110450 depth/1311878210.110450.png
1311878210.142214 depth/1311878210.142214.png
1311878210.174314 depth/1311878210.174314.png
1311878210.212870 depth/1311878210.212870.png
1311878210.242591 depth/1311878210.242591.png
1311878210.274626 depth/1311878210.274626.png
1311878210.310606 depth/1311878210.310606.png
1311878210.345979 depth/1311878210.345979.png
1311878210.380909 depth/1311878210.380909.png
1311878210.410620 depth/1311878210.410620.png
1311878210.445019 depth/1311878210.445019.png
1311878210.480520 depth/1311878210.480520.png
1311878210.513264 depth/1311878210.513264.png
1311878210.542627 depth/1311878210.542627.png
1311878210.579682 depth/1311878210.579682.png
1311878210.611050 depth/1311878210.611050.png
1311878210.643920 depth/1311878210.643920.png
1311878210.680567 depth/1311878210.680567.png
1311878210.711980 depth/1311878210.711980.png
1311878210.742096 depth/1311878210.742096.png
1311878210.780981 depth/1311878210.780981.png
1311878210.810467 depth/1311878210.810467.png
1311878210.843852 depth/1311878210.843852.png
1311878210.881220 depth/1311878210.881220.png
1311878210.912022 depth/1311878210.912022.png
1311878210.942522 depth/1311878210.942522.png
1311878210.979325 depth/1311878210.979325.png
1311878211.010324 depth/1311878211.010324.png
1311878211.044390 depth/1311878211.044390.png
1311878211.078437 depth/1311878211.078437.png
1311878211.110785 depth/1311878211.110785.png
1311878211.142770 depth/1311878211.142770.png
1311878211.178778 depth/1311878211.178778.png
1311878211.210543 depth/1311878211.210543.png
1311878211.242597 depth/1311878211.242597.png
1311878211.278690 depth/1311878211.278690.png
1311878211.312308 depth/1311878211.312308.png
1311878211.342409 depth/1311878211.342409.png
1311878211.379993 depth/1311878211.379993.png
1311878211.410536 depth/1311878211.410536.png
1311878211.442803 depth/1311878211.442803.png
1311878211.480649 depth/1311878211.480649.png
1311878211.510543 depth/1311878211.510543.png
1311878211.551131 depth/1311878211.551131.png
1311878211.580567 depth/1311878211.580567.png
1311878211.614192 depth/1311878211.614192.png
1311878211.649595 depth/1311878211.649595.png
1311878211.681325 depth/1311878211.681325.png
1311878211.710955 depth/1311878211.710955.png
1311878211.747850 depth/1311878211.747850.png
1311878211.779888 depth/1311878211.779888.png
1311878211.810328 depth/1311878211.810328.png
1311878211.848562 depth/1311878211.848562.png
1311878211.880176 depth/1311878211.880176.png
1311878211.910817 depth/1311878211.910817.png
1311878211.947300 depth/1311878211.947300.png
1311878211.979150 depth/1311878211.979150.png
1311878212.010613 depth/1311878212.010613.png
1311878212.048004 depth/1311878212.048004.png
1311878212.080138 depth/1311878212.080138.png
1311878212.112395 depth/1311878212.112395.png
1311878212.149662 depth/1311878212.149662.png
1311878212.180766 depth/1311878212.180766.png
1311878212.210472 depth/1311878212.210472.png
1311878212.246595 depth/1311878212.246595.png
1311878212.279028 depth/1311878212.279028.png
1311878212.312394 depth/1311878212.312394.png
1311878212.349243 depth/1311878212.349243.png
1311878212.381384 depth/1311878212.381384.png
1311878212.412083 depth/1311878212.412083.png
1311878212.446773 depth/1311878212.446773.png
1311878212.480677 depth/1311878212.480677.png
1311878212.510709 depth/1311878212.510709.png
1311878212.546764 depth/1311878212.546764.png
1311878212.581982 depth/1311878212.581982.png
1311878212.610989 depth/1311878212.610989.png
1311878212.648666 depth/1311878212.648666.png
1311878212.681087 depth/1311878212.681087.png
1311878212.714850 depth/1311878212.714850.png
1311878212.746589 depth/1311878212.746589.png
1311878212.778990 depth/1311878212.778990.png
1311878212.816887 depth/1311878212.816887.png
1311878212.850413 depth/1311878212.850413.png
1311878212.880111 depth/1311878212.880111.png
1311878212.917711 depth/1311878212.917711.png
1311878212.948067 depth/1311878212.948067.png
1311878212.982026 depth/1311878212.982026.png
1311878213.020061 depth/1311878213.020061.png
1311878213.047562 depth/1311878213.047562.png
1311878213.079349 depth/1311878213.079349.png
1311878213.117165 depth/1311878213.117165.png
1311878213.147946 depth/1311878213.147946.png
1311878213.181845 depth/1311878213.181845.png
1311878213.220436 depth/1311878213.220436.png
1311878213.249541 depth/1311878213.249541.png
1311878213.281032 depth/1311878213.281032.png
1311878213.318554 depth/1311878213.318554.png
1311878213.352224 depth/1311878213.352224.png
1311878213.379369 depth/1311878213.379369.png
1311878213.418725 depth/1311878213.418725.png
1311878213.446551 depth/1311878213.446551.png
1311878213.480620 depth/1311878213.480620.png
1311878213.519405 depth/1311878213.519405.png
1311878213.546877 depth/1311878213.546877.png
1311878213.581132 depth/1311878213.581132.png
1311878213.616881 depth/1311878213.616881.png
1311878213.646684 depth/1311878213.646684.png
1311878213.681693 depth/1311878213.681693.png
1311878213.715326 depth/1311878213.715326.png
1311878213.750173 depth/1311878213.750173.png
1311878213.779262 depth/1311878213.779262.png
1311878213.818055 depth/1311878213.818055.png
1311878213.848346 depth/1311878213.848346.png
1311878213.878910 depth/1311878213.878910.png
1311878213.918191 depth/1311878213.918191.png
1311878213.947941 depth/1311878213.947941.png
1311878213.978574 depth/1311878213.978574.png
1311878214.018276 depth/1311878214.018276.png
1311878214.047127 depth/1311878214.047127.png
1311878214.087250 depth/1311878214.087250.png
1311878214.114501 depth/1311878214.114501.png
1311878214.148447 depth/1311878214.148447.png
1311878214.186683 depth/1311878214.186683.png
1311878214.217341 depth/1311878214.217341.png
1311878214.246227 depth/1311878214.246227.png
1311878214.286712 depth/1311878214.286712.png
1311878214.315982 depth/1311878214.315982.png
1311878214.350526 depth/1311878214.350526.png
1311878214.385371 depth/1311878214.385371.png
1311878214.415004 depth/1311878214.415004.png
1311878214.446562 depth/1311878214.446562.png
1311878214.485737 depth/1311878214.485737.png
1311878214.517453 depth/1311878214.517453.png
1311878214.546448 depth/1311878214.546448.png
1311878214.584175 depth/1311878214.584175.png
1311878214.614249 depth/1311878214.614249.png
1311878214.649324 depth/1311878214.649324.png
1311878214.683483 depth/1311878214.683483.png
1311878214.718373 depth/1311878214.718373.png
1311878214.746136 depth/1311878214.746136.png
1311878214.787713 depth/1311878214.787713.png
1311878214.815951 depth/1311878214.815951.png
1311878214.848868 depth/1311878214.848868.png
1311878214.885458 depth/1311878214.885458.png
1311878214.917204 depth/1311878214.917204.png
1311878214.946113 depth/1311878214.946113.png
1311878214.983522 depth/1311878214.983522.png
1311878215.017166 depth/1311878215.017166.png
1311878215.045764 depth/1311878215.045764.png
1311878215.084013 depth/1311878215.084013.png
1311878215.114451 depth/1311878215.114451.png
1311878215.146100 depth/1311878215.146100.png
1311878215.187845 depth/1311878215.187845.png
1311878215.214134 depth/1311878215.214134.png
1311878215.255863 depth/1311878215.255863.png
1311878215.282164 depth/1311878215.282164.png
1311878215.316762 depth/1311878215.316762.png
1311878215.353961 depth/1311878215.353961.png
1311878215.388838 depth/1311878215.388838.png
1311878215.416226 depth/1311878215.416226.png
1311878215.456174 depth/1311878215.456174.png
1311878215.482479 depth/1311878215.482479.png
1311878215.520218 depth/1311878215.520218.png
1311878215.551343 depth/1311878215.551343.png
1311878215.586554 depth/1311878215.586554.png
1311878215.614898 depth/1311878215.614898.png
1311878215.653228 depth/1311878215.653228.png
1311878215.684292 depth/1311878215.684292.png
1311878215.722350 depth/1311878215.722350.png
1311878215.752832 depth/1311878215.752832.png
1311878215.784009 depth/1311878215.784009.png
1311878215.815969 depth/1311878215.815969.png
1311878215.851826 depth/1311878215.851826.png
1311878215.885018 depth/1311878215.885018.png
1311878215.915805 depth/1311878215.915805.png
1311878215.952565 depth/1311878215.952565.png
1311878215.983613 depth/1311878215.983613.png
1311878216.016113 depth/1311878216.016113.png
1311878216.050205 depth/1311878216.050205.png
1311878216.085120 depth/1311878216.085120.png
1311878216.118554 depth/1311878216.118554.png
1311878216.151531 depth/1311878216.151531.png
1311878216.182297 depth/1311878216.182297.png
1311878216.217848 depth/1311878216.217848.png
1311878216.251022 depth/1311878216.251022.png
1311878216.284382 depth/1311878216.284382.png
1311878216.316151 depth/1311878216.316151.png
1311878216.350900 depth/1311878216.350900.png
1311878216.383032 depth/1311878216.383032.png
